,Symbol,priceEarningsRatio,returnOnEquity,priceEarningsToGrowthRatio,priceToSalesRatio,priceToBookRatio,debtEquityRatio,priceToFreeCashFlowsRatio,EPS,dividendPayoutRatio,Dividend Yield,Net Profit Margin,debtRatio,Dividends per Share Growth,10Y Dividend per Share Growth (per Share),5Y Dividend per Share Growth (per Share),3Y Dividend per Share Growth (per Share),Sector,2016 PRICE VAR [%],intercept
3794,ENR,0.0,0.0666,,1.4755,0.0,-16.5141,19.8312,-0.06,,0.0065,-0.0025,0.6132,0.0,,,0.0,Technology,31.63427918416608,1
3795,VRTU,27.9595,0.1002,28.030989039250002,2.5574,3.3849,0.0,34.6397,1.48,-0.0,0.0,0.0886,0.0,0.0,0.0,0.0,0.0,Technology,-37.12140085229598,1
3796,MEET,27.5385,0.0581,27.237986437346002,2.8714,5.3676,0.0057,28.5551,0.13,-0.0,0.0,0.1049,0.0053,0.0,0.0,0.0,0.0,Technology,39.26553337469514,1
3797,ALRM,0.0,0.0692,34.171267688647,3.6392,2.8911,0.0394,22.7551,-0.3,0.086080897348742,0.0,0.0563,0.0296,0.0,,,0.0,Technology,71.79011489537956,1
3798,LSCC,16.5122,0.1102,16.403523260601002,2.1862,2.0636,0.0,17.9155,0.41,-0.0,0.0,0.1327,0.0,0.0,0.0,0.0,0.0,Technology,17.3843725024513,1
3799,AME,21.7846,0.1815,21.277553568618,3.2076,0.0,0.5955,21.29,2.46,0.14553049035387,0.0067,0.1487,0.29100000000000004,0.0909,0.1763,0.2457,0.1784,Technology,-6.995597343592923,1
3800,QNST,0.0,-0.1476,,1.0186,4.7587,0.111,102.8806,-0.45,,0.0,-0.0709,0.0734,0.0,,0.0,0.0,Technology,-6.234419554841026,1
3801,SIMO,17.8182,0.1749,66.555989776103,11.7718,,0.0008,102.4269,1.76,0.34464158271232004,0.0191,0.1668,0.0006,0.0,,0.0,0.0,Technology,39.649801605813906,1
3802,VNET,0.0,-0.1066,,2.3048,,0.8433,0.0,-0.7855,,0.0,-0.1178,0.3121,0.0,,0.0,0.0,Technology,-66.23313992487655,1
3803,KEM,0.0,-0.0859,,0.2285,1.9635,2.3765,86.5794,-0.31,,0.0,-0.0172,0.5241,0.0,0.0,0.0,0.0,Technology,175.10372979298836,1
3804,SCSC,16.6201,0.0809,16.614706430853,0.3384,1.556,0.0109,19.8487,2.29,-0.0,0.0,0.0203,0.006,0.0,0.0,0.0,0.0,Technology,27.407636175929213,1
3805,QADA,,,,,,,,0.84,,,0.04406779661016901,,,,,,Technology,53.406236811217525,1
3806,LUNA,10.8,0.0628,10.732988546525,0.6782,1.2265,0.1678,0.0,0.1,-0.0,0.0,0.0526,0.1065,0.0,0.0,0.0,0.0,Technology,38.679255468220376,1
3807,CLS,25.6512,0.0613,25.687204783259002,0.3415,,0.2564,11.8761,0.43,-0.0,0.0,0.0119,0.1071,0.0,0.0,0.0,0.0,Technology,8.615953686567545,1
3808,HUBB,21.0939,0.1593,19.274897766368998,1.725,13.2948,0.37,22.2965,4.79,0.48214929679048,0.0229,0.0818,0.2007,0.1214,0.0576,0.0991,0.112,Technology,17.277422887146106,1
3809,MRCY,45.75,0.0296,45.341784164336005,2.1319,2.8971,0.0,17.9289,0.32,-0.0,0.0,0.0442,0.0,0.0,0.0,0.0,0.0,Technology,67.60952946462112,1
3810,STMP,0.0,-0.0176,,8.5045,0.0,0.6763,41.1078,-0.26,,0.0,-0.0196,0.3057,0.0,0.0,-1.0,0.0,Technology,6.830042724467317,1
3811,FN,16.1463,0.0911,16.088411163558,0.9095,1.4697,0.0846,548.9683,1.23,-0.0,0.0,0.0564,0.0602,0.0,,0.0,0.0,Technology,70.2577064096503,1
3812,VSAT,70.1628,0.0389,70.469669251542,2.0792,3.281,0.7764,0.0,0.86,-0.0,0.0,0.0292,0.3736,0.0,0.0,0.0,0.0,Technology,11.744858414281929,1
3813,WK,0.0,-1.6874,,4.9331,28.4571,0.8936,0.0,-1.09,,0.0,-0.2987,0.1597,0.0,,,0.0,Technology,-18.067228430073463,1
3814,CACI,15.3491,0.0853,15.350479179048,0.5902,0.0,0.7186,9.2502,5.27,-0.0,0.0,0.0381,0.3281,0.0,0.0,0.0,0.0,Technology,38.75865205515853,1
3815,EVBG,0.0,0.6744,,6.3761,0.0,-1.0573,0.0,-0.88,,0.0,-0.1843,0.3171,0.0,,,,Technology,20.983611560258712,1
3816,AEMD,0.0,-11.0442,,99.6421,9.902,0.2522,0.0,-18.3,,0.0,-8.9153,0.1124,0.0,,0.0,0.0,Technology,-33.33333837922903,1
3817,VUZI,0.0,-0.8344,,44.3243,8.0614,0.0797,0.0,-0.97,,0.0,-4.8827,0.0656,0.0,,0.0,0.0,Technology,-12.932135204154992,1
3818,JKS,8.1789,0.1981,4.0278283962231,0.2225,,1.8966,0.0,3.3831,-0.0,0.0,0.0554,0.302,0.0,,0.0,0.0,Technology,-44.15108439097807,1
3819,SNCR,503.2857,0.0051,478.53045936396006,4.1725,5.9629,0.3906,46.8935,0.07,-0.0,0.0,0.0084,0.2358,0.0,0.0,0.0,0.0,Technology,13.683588003167252,1
3820,EIGI,0.0,-0.1434,,2.0199,0.0,6.1526,9.8336,-0.2,,0.0,-0.0348,0.6133,0.0,,,0.0,Technology,-12.511758319731731,1
3821,LOGI,219.1667,0.0122,215.69381915328998,1.0772,4.0031,0.0,16.1232,0.06,4.7147473876979005,0.02,0.0046,0.0,0.1435,0.0,0.0,0.0,Technology,71.5773851748215,1
3822,EBIX,14.3188,0.1945,2.8026710874731,4.1706,0.0,0.5064,36.4312,2.29,0.13166861554322998,0.0091,0.2996,0.3064,0.0,0.0,0.0,0.1645,Technology,83.38003816608132,1
3823,ANSS,32.8014,0.1151,32.806746765616005,8.7316,12.7786,0.0,23.0407,2.82,-0.0,0.0,0.2679,0.0,0.0,0.0,0.0,0.0,Technology,2.6526075806037923,1
3824,ITRI,109.6364,0.021,109.08221486039,0.728,39.5213,0.6121,46.9878,0.33,-0.0,0.0,0.0067,0.2203,0.0,0.0,0.0,0.0,Technology,76.49535916000819,1
3825,BL,0.0,-0.1488,,10.4149,0.0,0.1701,0.0,-0.61,,0.0,-0.2958,0.0986,0.0,,,,Technology,16.58227118698084,1
3826,SSYS,0.0,-1.155,,1.7179,,0.0,0.0,-26.64,,0.0,-1.9725,0.0,0.0,0.0,0.0,0.0,Technology,-32.62728541938752,1
3827,ACIA,20.4967,5.0549,0.0,3.9941,9.5139,0.0,9.7942,1.18,-0.0,0.0,0.1695,0.0,0.0,,,,Technology,99.51534241621565,1
3828,PINC,0.0,-0.0124,35.420366517823,5.5013,0.0,-0.0058,4.6784,-24.25,-0.0,0.0,0.0385,0.0117,0.0,,,0.0,Technology,-13.79897910819703,1
3829,SSTK,59.8889,0.0678,55.97404787234,2.7447,5.5976,0.0,15.8925,0.54,-0.0,0.0,0.046,0.0,0.0,,0.0,0.0,Technology,45.945937888458005,1
3830,INST,0.0,-1.1613,,7.5063,4.1644,0.0,0.0,-6.07,,0.0,-0.7238,0.0,0.0,,,,Technology,-12.371135342675151,1
3831,TLRA,0.0,-0.4262,,11.1697,1.3578,0.0,0.0,-0.84,,0.0,-4.498,0.0,0.0,,,0.0,Technology,27.040814340536656,1
3832,PRGS,0.0,-0.0168,,3.1907,31.5354,0.2763,12.6326,-0.17,,0.0,-0.0233,0.1646,0.0,0.0,0.0,0.0,Technology,33.993856945976674,1
3833,SPSC,250.75,0.0209,501.41351584393,7.3635,6.7614,0.0,205.0474,0.14,-0.0,0.0,0.0293,0.0,0.0,,0.0,0.0,Technology,3.082590330114209,1
3834,RUBI,1645.0,0.0015,1546.1050947867002,2.9379,4.6906,0.0,13.4752,0.01,-0.0,0.0,0.0017,0.0,0.0,,,0.0,Technology,-53.68289722677232,1
3835,EGAN,0.0,-11.3094,,1.7667,0.0,17.7707,0.0,-0.47,,0.0,-0.1637,0.3927,0.0,0.0,0.0,0.0,Technology,-48.275863688932105,1
3836,ARW,10.3004,0.1202,10.298560734219,0.2177,3.6243,0.5853,10.0763,5.26,-0.0,0.0,0.0214,0.1862,0.0,0.0,0.0,0.0,Technology,34.173887600094524,1
3837,PI,0.0,-0.0106,0.0,6.9386,0.0,-0.2308,0.0,-2.67,-0.0,0.0,0.0115,0.3714,0.0,,,0.0,Technology,96.66111020006994,1
3838,ACLS,20.3137,0.0799,20.18287232593,0.994,1.6315,0.259,18.023,0.51,-0.0,0.0,0.0487,0.1689,0.0,0.0,0.0,0.0,Technology,40.988378110438454,1
3839,DSGX,73.6667,0.0386,72.484742014742,5.7639999999999985,,0.0,23.3242,0.21,-0.0,0.0,0.0881,0.0,0.0,0.0,0.0,0.0,Technology,8.684606592645267,1
3840,JASO,,,,,,,,10.6,,,0.046136783733826,,,,,,Technology,-50.51974755189719,1
3841,MODN,0.0,-0.2364,,2.8229,3.2714,0.0,0.0,-0.76,,0.0,-0.2094,0.0,0.0,,0.0,0.0,Technology,-17.750927572336995,1
3842,PCTY,0.0,-0.1299,,11.8855,22.0671,0.0,0.0,-0.28,,0.0,-0.0915,0.0,0.0,,,0.0,Technology,-22.173238692702498,1
3843,ASUR,0.0,-0.4726,,1.0543,0.0,3.5753,14.1605,-0.28,,0.0,-0.0653,0.3931,0.0,0.0,0.0,0.0,Technology,88.27434214142293,1
3844,AEHR,0.0,-1.4551,,3.0447,6.5123,0.8299,0.0,-0.55,,0.0,-0.6635,0.255,0.0,0.0,0.0,0.0,Technology,28.191494252305063,1
3845,BMI,32.55,0.1117,31.239294664199,2.2513,6.6448,0.3072,52.4429,0.9,0.4341506669750901,0.0133,0.0687,0.2007,0.0541,0.104,0.0845,0.0573,Technology,32.83827010754787,1
3846,APPS,0.0,-0.2693,,4.3645,0.0,0.1168,0.0,-0.63,,0.0,-0.8724,0.0872,0.0,,0.0,0.0,Technology,-46.45669154605253,1
3847,SNPS,34.5342,0.0721,34.580594067294,3.5067,26.1841,0.0654,19.3144,1.46,-0.0,0.0,0.1008,0.0406,0.0,0.0,0.0,0.0,Technology,31.032954162147398,1
3848,MIME,1010.0,-0.0037,0.0,3.7192,0.0,-0.2296,30.6429,0.01,-0.0,0.0,0.0017,0.1392,0.0,,,,Technology,97.57173056828144,1
3849,NATI,38.7703,0.0881,35.463937537528,2.9802,5.1035,0.0342,35.4046,0.74,1.0249942264492,0.0265,0.0777,0.0254,0.2667,0.1904,0.1698,0.1072,Technology,12.076970173098507,1
3850,PLXS,14.0747,0.112,14.09481300089,0.5012,1.5787,0.3108,31.7302,2.81,-0.0,0.0,0.0355,0.1548,0.0,0.0,0.0,0.0,Technology,57.919342454123296,1
3851,MANT,22.2353,0.0432,20.708763441988,0.7327,10.3276,0.0,7.6556,1.36,0.6169538599957,0.0278,0.033,0.0,0.0,0.0,0.0,0.0,Technology,48.25673201350283,1
3852,GSUM,0.0,0.2862,,1.9367,,0.0,0.0,-1.5113,,0.0,-0.266,0.0,0.0,,,,Technology,-35.30158996582031,1
3853,DSPG,134.8571,0.0109,130.79581121639,1.4161,1.5225,0.0,20.5805,0.07,-0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,Technology,50.69284550431753,1
3854,SIGM,,,,,,,,-0.63,,,-0.11702127659574,,,,,,Technology,-5.0632970475496615,1
3855,BCOV,0.0,-0.097,,1.5037,14.9418,0.0109,32.415,-0.23,,0.0,-0.0563,0.0067,0.0,,0.0,0.0,Technology,34.61538737556882,1
3856,SYNC,0.0,-0.0754,,0.4754,3.2575,0.1644,11.1858,-0.12,,0.0,-0.0315,0.0852,0.0,,0.0,0.0,Technology,81.28654008638841,1
3857,ATOM,0.0,0.725,,0.0,0.0,-1.2267,0.0,-7.55,,0.0,0.0,4.7061,0.0,,,,Technology,-15.625,1
3858,CCIH,0.0,-0.1229,,0.1651,,0.1507,0.0834,-0.5423,,0.0,-0.0655,0.0415,0.0,,0.0,0.0,Technology,-66.92506436069688,1
3859,KODK,0.0,-1.0256,,0.292,0.0,8.7821,0.0,-1.91,,0.0,-0.0444,0.3204,0.0,,,,Technology,26.42740383874908,1
3860,NEWR,0.0,-0.2334,,14.7902,4.1686,0.0,0.0,-1.98,,0.0,-0.4543,0.0,0.0,,,0.0,Technology,-21.63661415293984,1
3861,VCRA,0.0,-0.1638,,3.0715,3.4784,0.0,0.0,-0.66,,0.0,-0.1643,0.0,0.0,,0.0,0.0,Technology,55.247691083185074,1
3862,QLYS,70.4043,0.0811,71.018878033407,6.8875,5.8536,0.0,24.5954,0.47,-0.0,0.0,0.0966,0.0,0.0,,0.0,0.0,Technology,-1.0628326196327649,1
3863,WIFI,0.0,-0.2003,,1.7629,4.6659,0.1952,0.0,-0.6,,0.0,-0.1597,0.0637,0.0,,0.0,0.0,Technology,83.30826173784841,1
3864,RMNI,0.0,-9.0538,,1.7536,46.5547,0.0,0.0,-1.87,,0.0,-0.3831,0.0,,,,,Technology,3.1217502752605863,1
3865,HMI,0.0,1.4380000000000002,,0.0023,,,0.0,-4.88,,0.0,-0.0422,,,,,,Technology,8.96130490619807,1
3866,RBC,106.7246,0.016,100.56237096774001,1.0104,4.521,0.327,15.78,0.69,1.2193548387097,0.0117,0.0095,0.1884,0.0886,0.06,0.0609,0.066,Technology,21.671220021416612,1
3867,FNJN,0.0,-1.9871,,5.5551,4.103,0.0,0.0,-0.56,,0.0,-2.6887,0.0,0.0,,,0.0,Technology,2.7272700672307866,1
3868,PLT,19.684,0.1544,18.71469800447,2.632,3.0931,0.0474,16.6765,2.69,0.22911639255216,0.0113,0.1298,0.0394,0.5,0.1487,0.2457,0.4422,Technology,21.09105351871862,1
3869,OMCL,36.1395,0.0764,36.230024707412,2.2724,6.6904,0.0,59.2407,0.86,-0.0,0.0,0.0635,0.0,0.0,0.0,0.0,0.0,Technology,16.49484907727259,1
3870,XSPA,0.0,-0.2754,,1.2272,1.5204,0.0768,0.0,-21.8,,0.0,-0.4918,0.0617,0.0,,0.0,0.0,Technology,-12.704919794816186,1
3871,NICE,13.177,0.1829,13.057443981594,3.6643,,0.0,14.5658,4.35,0.14773732667262,0.0112,0.2793,0.0,0.0,0.0,0.0,0.0,Technology,22.909786349382163,1
3872,CAMP,41.8913,0.0886,57.091640260951,2.7839,6.1108,0.014,32.514,0.46,-0.0,0.0,0.05,0.0104,0.0,0.0,0.0,0.0,Technology,-27.172274680430487,1
3873,ZIXI,56.4444,0.0884,57.141728795853005,5.1512,5.1653,0.0,20.9734,0.09,-0.0,0.0,0.0917,0.0,0.0,0.0,0.0,0.0,Technology,2.4896240930572406,1
3874,AOSL,17.8077,0.0462,,0.6709999999999999,0.8288,0.0789,0.0,-0.29,,0.0,-0.0237,0.0602,0.0,,,0.0,Technology,141.43018665927687,1
3875,SILC,13.3304,0.1464,12.671996658596,2.6436,,0.0,21.338,2.273,0.44031476997579,0.033,0.1997,0.0,0.0,0.0,0.0,0.0,Technology,32.11459691545002,1
3876,QTWO,0.0,-0.2124,,9.3776,11.6326,0.0014,0.0,-0.67,,0.0,-0.2302,0.0008,0.0,,,0.0,Technology,12.344236910523069,1
3877,CALX,0.0,-0.1117,,0.9814,3.5183,0.0,0.0,-0.51,,0.0,-0.0646,0.0,0.0,,0.0,0.0,Technology,0.7853395789016031,1
3878,PLAB,14.5224,0.069,14.462759215685999,1.2393,1.0415,0.2051,22.1316,0.67,-0.0,0.0,0.0851,0.1271,0.0,0.0,0.0,0.0,Technology,-6.842538465584426,1
3879,AGYS,0.0,-0.0926,,2.1695,3.4493,0.0015,0.0,-0.51,,0.0,-0.1111,0.001,0.0,-1.0,-1.0,0.0,Technology,6.365502054708007,1
3880,SYKE,18.7683,0.1011,18.800402641515,1.0232,2.9651,0.1031,18.107,1.64,-0.0,0.0,0.0533,0.0739,0.0,0.0,0.0,0.0,Technology,-1.3333312466613247,1
3881,FENG,37.578,0.0408,46.734497886062,2.1605,,0.0726,19.39,0.1602,-0.0,0.0,0.0457,0.051,0.0,,0.0,0.0,Technology,-43.9285692619946,1
3882,INTT,23.5,0.0518,23.804745286943003,1.1489,1.3389,0.0,15.2817,0.18,-0.0,0.0,0.0479,0.0,0.0,0.0,0.0,-1.0,Technology,10.576924840374168,1
3883,NSIT,12.56,0.1106,12.579373772263999,0.1734,1.5466,0.132,5.6901,2.0,-0.0,0.0,0.0141,0.045,0.0,0.0,0.0,0.0,Technology,66.69413951020765,1
3884,SEAC,0.0,-0.1607,,2.0104,1.8955,0.0,0.0,-0.84,,0.0,-0.2381,0.0,0.0,0.0,0.0,0.0,Technology,-65.77380916479629,1
3885,RVLT,0.0,-0.0233,,0.972,0.0,0.3661,0.0,-0.16,,0.0,-0.0184,0.2104,0.0,0.0,0.0,0.0,Technology,-31.25,1
3886,INAP,0.0,-0.4233,,1.1267,0.0,3.2737,0.0,-3.73,,0.0,-0.1522,0.6755,0.0,0.0,0.0,0.0,Technology,-74.50331172882049,1
3887,CYBR,56.425,0.1046,53.377957248973,8.5617,,0.0,24.1152,0.8,-0.0,0.0,0.1604,0.0,0.0,,,0.0,Technology,3.7628314328281807,1
3888,MPWR,71.5843,0.0954,69.240156601842,7.5594,7.0716,0.0,46.5225,0.89,0.8519561014443299,0.0126,0.1056,0.0,0.7778,0.0,0.0,-0.0717,Technology,35.91304227789403,1
3889,ITRN,15.9076,0.2983,14.220218653638,2.5303,,0.0019,22.5576,1.19,0.70441712386368,0.0408,0.1422,0.0011,-0.2072,0.0,-0.1242,-0.2325,Technology,43.06737130908906,1
3890,DQ,13.32,0.0539,331.55828680403,20.4491,,1.0927,0.0,1.25,-0.0,0.0,0.0712,0.3974,0.0,,0.0,0.0,Technology,16.265052973160042,1
3891,TYL,91.7474,0.0755,91.20298570966101,10.0102,0.0,0.0768,48.5631,1.9,-0.0,0.0,0.1098,0.0487,0.0,0.0,0.0,0.0,Technology,-14.524333762877884,1
3893,SLP,29.3478,0.1968,27.819746942787,6.2259,27.3945,0.0,19.3084,0.23,0.8783763353310101,0.0296,0.2098,0.0,0.0526,0.0,0.0,0.1006,Technology,2.3527478668724906,1
3894,DAKT,22.3542,0.0985,19.140783785078,0.7599,2.2906,0.0178,13.0738,0.48,0.8321520927114301,0.0373,0.0339,0.01,0.0256,0.0,0.3331,-0.1359,Technology,36.7376299603656,1
3895,ARC,2.125,0.4801,2.1239593981863,0.4845,0.0,0.848,4.5065,2.08,-0.0,0.0,0.2264,0.3612,0.0,0.0,0.0,0.0,Technology,19.52940996955423,1
3896,GIB,15.4644,0.1607,11.578547546645,1.1003,,0.3497,10.212,2.3415,-0.0,0.0,0.095,0.1805,0.0,0.0,0.0,0.0,Technology,23.597524510852946,1
3897,FLDM,0.0,-0.464,,2.7133,0.0,1.6943,0.0,-1.86,,0.0,-0.4648,0.5261,0.0,,0.0,0.0,Technology,-28.06323822002529,1
3898,TECD,12.2723,0.0894,12.274956956591,0.0779,1.3525,0.1861,19.2719,4.59,-0.0,0.0,0.0063,0.0595,0.0,0.0,0.0,0.0,Technology,30.156783711699408,1
3899,CYOU,6.1133,0.2067,12.238766448605,3.4369,,0.3346,12.9627,4.06,-0.0,0.0,0.2794,0.1936,0.0,,0.0,-1.0,Technology,-10.274843557964335,1
3900,IPGP,19.3826,0.1923,19.395063306821,5.2215,3.7762,0.0156,24.2684,4.6,-0.0,0.0,0.2687,0.0135,0.0,0.0,0.0,-1.0,Technology,14.993014090916365,1
3901,NTGR,17.6863,0.0686,17.772573244278,0.6298,1.4494,0.0,8.8744,1.47,-0.0,0.0,0.0374,0.0,0.0,0.0,0.0,0.0,Technology,33.7681577602955,1
3902,RDWR,38.35,0.0582,38.76635596855,3.3239,,0.0,28.3831,0.4,-0.0,0.0,0.0857,0.0,0.0,0.0,0.0,0.0,Technology,-1.2195142437976605,1
3903,OSIS,21.5167,0.112,21.512658439625,1.4635,3.23,0.0195,15.6047,3.29,-0.0,0.0,0.068,0.0121,0.0,0.0,0.0,0.0,Technology,-11.775609847542976,1
3904,MNDO,9.7308,0.2297,6.0649321442806,2.3103,,0.0,7.8903,0.26,1.1474691111997,0.1186,0.2398,0.0,0.25,0.0226,0.0845,0.0772,Technology,11.592741278682716,1
3905,MEI,17.3257,0.2204,16.378010115387006,1.9681,3.8898,0.0109,17.2718,2.61,0.13649851632047,0.008,0.1147,0.0083,0.2,0.0605,0.0515,0.0874,Technology,33.876749680014164,1
3906,WATT,0.0,-0.9415,,41.71100000000001,3.9155,0.0,0.0,-2.07,,0.0,-11.0247,0.0,0.0,,,,Technology,101.55503676380415,1
3907,GLOB,40.3333,0.1975,40.285882352940995,4.9665,,0.1363,0.0,0.93,-0.0,0.0,0.1246,0.098,0.0,,,0.0,Technology,-9.325721639519188,1
3908,EMKR,3.2381,0.4659,2.4855738637084,2.1281,1.2836,0.0,0.0,2.1,-0.0,0.0,0.7725,0.0,0.0,0.0,0.0,0.0,Technology,88.67469249087995,1
3909,MTBC,0.0,-0.3148,,0.5754,21.7401,0.5362,0.0,-0.5,,0.0,-0.2031,0.2993,0.0,,,,Technology,-34.090908352008555,1
3910,NEON,0.0,-4.2385,,9.9527,59.4159,0.1843,0.0,-1.9,,0.0,-0.7036,0.0574,0.0,0.0,0.0,0.0,Technology,-27.843138750861677,1
3911,CRNT,121.0,0.0098,92.442813936696,0.1816,,0.3396,8.6098,0.01,-0.0,0.0,0.0029,0.1307,0.0,0.0,0.0,0.0,Technology,113.00811747406568,1
3912,INSG,0.0,-1.7181,,0.3978,0.0,2.8185,0.0,-0.99,,0.0,-0.2367,0.4316,0.0,0.0,0.0,0.0,Technology,46.98795820981828,1
3913,CPSI,30.7099,0.2434,27.286608226571,3.0867,7.3338,0.0,18.1208,1.62,1.5778771193371002,0.0515,0.1007,0.0,0.1228,0.1127,0.122,-0.034,Technology,-49.89036056473131,1
3914,FARO,39.8919,0.0391,39.831529758839004,1.6173,1.7629,0.0,43.535,0.74,-0.0,0.0,0.0403,0.0,0.0,0.0,0.0,0.0,Technology,26.09457429781175,1
3915,CMTL,20.1469,0.0579,17.436853744891,1.5113,1.9068,0.0,25.4198,1.43,0.8357066035706601,0.0417,0.0756,0.0,0.0213,0.0,0.0,0.0294,Technology,-35.284318414608705,1
3916,IVAC,0.0,-0.2783,,2.5618,1.7751,0.0,0.0,-1.16,,0.0,-0.4187,0.0,0.0,0.0,0.0,0.0,Technology,81.14407988962431,1
3917,CCMP,16.6983,0.1309,15.868600790795,2.2862,2.4362,0.3825,11.0116,2.32,-0.0,0.0,0.1356,0.2484,0.0,0.0,0.0,-1.0,Technology,47.897462092868004,1
3918,AVX,10.6493,0.1059,9.472139063447699,1.7748,1.2933,0.0,14.0256,1.34,0.29774074582394,0.028,0.1669,0.0,0.1173,0.1031,0.2011,0.1544,Technology,35.33285744448765,1
3919,PDFS,27.7949,0.0712,27.455159184331002,3.4775,2.0083,0.0,13.3311,0.39,-0.0,0.0,0.1266,0.0,0.0,0.0,0.0,0.0,Technology,116.61863177324058,1
3920,MVIS,0.0,95.0458,,14.7022,0.0,0.0,0.0,-0.31,,0.0,-1.5827,0.0,0.0,0.0,0.0,0.0,Technology,-57.28813660689311,1
3921,MARK,0.0,-2.608,,7.0754,0.0,1.9838,0.0,-2.06,,0.0,-2.2101,0.2529,0.0,,0.0,0.0,Technology,-23.735405094977327,1
3922,CRCM,0.0,-0.3965,,1.6844,8.9089,0.0,0.0,-1.09,,0.0,-0.2523,0.0,0.0,,,0.0,Technology,21.560276070445283,1
3923,APPF,0.0,-0.2155,,6.529,6.0578,0.0,0.0,-0.73,,0.0,-0.209,0.0,0.0,,,,Technology,70.84527447204461,1
3924,KE,16.2111,0.0839,16.236351078039,0.5195,1.3937,0.0,0.0,0.9,-0.0,0.0,0.032,0.0,0.0,,,0.0,Technology,68.83118009060614,1
3925,ASYS,0.0,-0.1067,,0.5391,0.9862,0.1286,0.0,-0.65,,0.0,-0.0741,0.0747,0.0,0.0,0.0,0.0,Technology,-31.45161079442457,1
3926,VICR,70.1538,0.0365,71.734621473513,1.6067,2.6199,0.0,145.0293,0.13,-0.0,0.0,0.0224,0.0,0.0,-1.0,-1.0,0.0,Technology,64.84716848260419,1
3927,CW,21.9551,0.1159,21.572442504864,1.4199,0.0,0.7593,24.711,3.12,0.16583139123201002,0.0076,0.0659,0.3188,0.0,0.1031,0.102,0.1411,Technology,47.0923390832452,1
3928,UEIC,26.8848,0.1132,26.838445190923,1.235,4.0689,0.1941,0.0,1.91,-0.0,0.0,0.0484,0.101,0.0,0.0,0.0,0.0,Technology,31.092609365174432,1
3929,AUTO,48.0,0.0429,50.984429754628,1.778,6.6197,0.2495,24.984,0.47,-0.0,0.0,0.0349,0.1758,0.0,0.0,0.0,0.0,Technology,-35.982866907465265,1
3930,IDN,0.0,-0.3267,,1.5492,1.8885,0.0,0.0,-0.55,,0.0,-0.7604,0.0,0.0,0.0,0.0,0.0,Technology,135.0427436640515,1
3931,LYTS,44.4762,0.036000000000000004,39.40379669967,0.7354,1.8165,0.0,13.3158,0.21,0.56299747621821,0.0128,0.0167,0.0,-0.5,-0.1,-0.1365,-0.195,Technology,-16.28572667059362,1
3932,EMAN,0.0,-0.1754,,1.4209,1.5604,0.0,0.0,-0.16,,0.0,-0.1633,0.0,0.0,0.0,0.0,-1.0,Technology,64.12215185334964,1
3933,ABIL,1.65,0.8309,1.7283656612214,0.4889,,0.0,2.5596,6.0,1.0134209991188,0.0,0.2829,0.0,0.0,,,,Technology,-72.7362202507112,1
3935,ITI,0.0,-0.0191,,0.82,1.5739,0.0,22.8958,-0.03,,0.0,-0.0148,0.0,0.0,0.0,0.0,0.0,Technology,77.56098485716343,1
3936,MRIN,0.0,-0.3543,,1.2232,2.0708,0.0312,0.0,-6.38,,0.0,-0.3073,0.0253,0.0,,0.0,0.0,Technology,-31.08504321498903,1
3937,RST,0.0,-2.0882,,0.6699,0.0,0.1402,0.0,-2.17,,0.0,-0.215,0.0138,0.0,,0.0,0.0,Technology,29.50580958146035,1
3938,PKE,22.6771,0.1104,14.598335099536,2.8132,2.6486,0.5176,15.9286,0.96,1.9780471985232,0.0873,0.1237,0.268,-0.3448,0.0419,0.3947,0.6809999999999999,Technology,29.070066492657,1
3940,SCON,0.0,-0.6555,,27.2862,0.3397,0.0,0.0,-65.5,,0.0,-35.2541,0.0,0.0,0.0,0.0,0.0,Technology,-56.84210459391275,1
3941,ECOM,0.0,-0.2496,,3.4629,5.9086,0.0242,0.0,-0.84,,0.0,-0.2083,0.0155,0.0,,0.0,0.0,Technology,4.9743986933475925,1
3942,INPX,0.0,-0.4771,,0.2153,0.0,0.4333,0.0,-9960.01,,0.0,-0.175,0.1549,0.0,,,,Technology,-58.71404399323181,1
3944,HSTM,75.8621,0.0308,73.57323243243201,3.3311,5.4681,0.0,33.8099,0.29,-0.0,0.0,0.0412,0.0,0.0,0.0,0.0,0.0,Technology,17.275273380789315,1
3945,KVHI,67.2857,0.0191,65.329560585885,0.8222,2.7009,0.5474,54.4534,0.14,-0.0,0.0,0.0122,0.2859,0.0,0.0,0.0,0.0,Technology,23.044838404414392,1
3946,TTGT,36.5,0.0449,36.834524074589,2.3202,4.0436,0.0,24.5541,0.22,-0.0,0.0,0.0643,0.0,0.0,0.0,0.0,0.0,Technology,0.23501179261405605,1
3947,VHC,0.0,-1.9367,,87.6714,9.0262,0.0,0.0,-0.56,,0.0,-18.8,0.0,0.0,,-1.0,0.0,Technology,-8.713694218587094,1
3948,CNXN,12.791,0.1193,12.611250308583,0.2326,1.7838,0.0,32.2618,1.77,-0.0,0.0177,0.0182,0.0,0.0,0.0,0.0,0.0172,Technology,28.053843148150825,1
3949,TCX,20.2885,0.4320000000000001,20.348236682249,1.3184,0.0,0.1329,16.7589,1.04,-0.0,0.0,0.0662,0.0271,0.0,0.0,0.0,0.0,Technology,76.25,1
